chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
704 16 NPIPB2 11976565 gene 16 12 0 0.723949289579514 18.9381183293609
705 16 NPIPA1 15036083 gene 16 15 0 0.0589901019548241 4.91767813998067
706 16 ZKSCAN2 25399999 gene 16 21 0 0.0270109127732062 4.84977375799083
707 16 BCL7C 30817351 gene 16 24 0 0.0721798805949951 7.58844255052586
708 16 LONP2 48414878 gene 16 26 0 0.0652692087656904 4.4816884826987
709 16 HEATR3 49914721 gene 16 27 0 0.0594771431710581 13.4510751598859
710 16 CPNE2 57079952 gene 16 30 0 0.163296841016894 18.9451464364942
711 16 BBS2 56447370 gene 16 30 0 0.0553610714861818 8.86891956545437
712 16 SLC38A7 58672902 gene 16 31 0 0.0679925691802248 13.825998588087
713 16 CSNK2A2 57945615 gene 16 31 0 0.0433673933593505 5.73094033041635
714 16 GINS3 58249237 gene 16 31 0 0.0702853495820264 9.88380734298242
715 16 IL34 70603092 gene 16 37 0 0.0579340961988785 5.53451088616734
716 16 CYB5B 69498120 gene 16 37 0 0.0526008492141815 4.82724094559705
717 16 EXOSC6 70269677 gene 16 37 0 0.0620864264812155 6.08974284245805
718 16 PMFBP1 72323000 gene 16 38 0 0.137854041465385 14.9603689381807
719 16 IST1 71930902 gene 16 38 0 0.0821663874082902 9.3054396193553
720 16 GABARAPL2 75632044 gene 16 40 0 0.0754914773761012 5.00147222624344
721 16 C16orf46 81008399 gene 16 45 0 0.0426055593210324 4.4851083624919
722 16 ATP2C2 84207001 gene 16 48 0 0.0529898022438931 6.34340970600984
723 16 KLHL36 84651903 gene 16 49 0 0.073614391991395 4.48139087536898
724 16 GSE1 85762233 gene 16 50 0 0.0599901808207282 6.9042914510973
725 16 CYBA 88649934 gene 16 53 0 0.188471863944646 19.5407178242077
726 16 ZNF469 88591743 gene 16 53 0 0.0421339500754149 5.59452458140604
727 16 VPS9D1 89727147 gene 16 54 0 0.0387146260845475 5.24480745750239
728 16 MC1R 89783569 gene 16 54 0 0.0406480896355075 5.99764622857927
729 16 SPG7 89541271 gene 16 54 0 0.0505788954392132 9.23442889413558
730 16 GAS8 89780269 gene 16 54 0 0.0479287883110231 9.85513159843904
731 17 VPS53 944484 gene 17 1 0 0.0636169932660723 5.42553337381949
732 17 C17orf97 429555 gene 17 1 0 0.0629063692284896 5.32261302027552
733 17 P2RX5 3698979 gene 17 3 0 0.0364165703940936 6.15420276812412
734 17 SRR 2304032 gene 17 3 0 0.0582380041186237 10.5330494045158
735 17 MYBBP1A 4382134 gene 17 4 0 0.332627660397809 16.6335338832301
736 17 ELP5 7059192 gene 17 6 0 0.0390230316092171 4.8757712161588
737 17 SENP3 7575897 gene 17 7 0 0.0510367131683271 5.02774955172189
738 17 KRBA2 8368888 gene 17 7 0 0.110322317418636 12.1214240664793
739 17 TMEM220 10795417 gene 17 9 0 0.0629620384630669 4.6789453593974
740 17 MYH3 10439214 gene 17 9 0 0.0649491278484182 4.96371801589734
741 17 SHISA6 11413221 gene 17 10 0 0.0524299015050473 4.84401961456307
742 17 TVP23C 15561365 gene 17 14 0 0.0985027409407703 7.25459612063722
743 17 CDRT4 15561365 gene 17 14 0 0.0985027409407703 7.25459612063722
744 17 WSB1 27295620 gene 17 17 0 0.0527558434697786 4.65069092790596
745 17 FAM222B 28869730 gene 17 17 0 0.158530014176663 13.5974769358731
746 17 EFCAB5 30001801 gene 17 18 0 0.0679384536174742 10.629069063883
747 17 NF1 31440003 gene 17 18 0 0.219290365177493 17.5897633515586
748 17 SYNRG 37833229 gene 17 22 0 0.199631655926038 19.3340188344561
749 17 MED24 39987279 gene 17 23 0 0.0444366753127273 4.58185903605876
750 17 PSME3 43018881 gene 17 25 0 0.08612000204297 8.39370304440862
751 17 BRCA1 43021209 gene 17 25 0 0.105064533266652 10.2413301251982
752 17 MPP2 43927825 gene 17 26 0 0.0722589692107825 6.84320769258223
753 17 DBF4B 44658049 gene 17 26 0 0.0603684095050588 5.1938830025877
754 17 LRRC37A2 46771072 gene 17 27 0 0.0351556108163754 23.3435623064494
755 17 CRHR1 45985878 gene 17 27 0 0.217796016417194 18.7998041809446
756 17 HOXB8 48854833 gene 17 28 0 0.0447775293472041 5.73731669163174
757 17 HOXB7 48592068 gene 17 28 0 0.0647563306416497 9.10402467780876
758 17 CACNA1G 50717733 gene 17 29 0 0.0735382957483272 12.421522007162
759 17 MSI2 57755469 gene 17 34 0 0.120964064864285 17.9952204374268
760 17 CEP112 65517348 gene 17 38 0 0.0421694440346801 4.47848030851112
761 17 ABCA5 69224382 gene 17 39 0 0.0465080917603761 9.54255065372086
762 17 PRKCA 66894870 gene 17 39 0 0.104297344265589 16.9696017151041
763 17 PITPNC1 67466917 gene 17 39 0 0.02663160317057 4.49394849898801
764 17 SLC39A11 72627892 gene 17 41 0 0.019783531878849 4.88528301548577
765 17 RAB37 74466882 gene 17 41 0 0.0195015539154189 4.75614308989724
766 17 HID1 75071387 gene 17 42 0 0.061307235771726 10.1607647946429
767 17 MRPS7 75074310 gene 17 42 0 0.0838200215705573 13.0472010803806
768 17 KCTD2 75029901 gene 17 42 0 0.0746563021969547 11.9967858973578
769 17 RHBDF2 76502680 gene 17 43 0 0.0266159917594233 4.54100652686879
770 17 SOCS3 78461828 gene 17 44 0 0.065005918949832 5.86244143888609
771 17 CCDC40 80036614 gene 17 45 0 0.0321242219762984 4.54400468620083
772 17 CCDC57 82114173 gene 17 47 0 0.0518357620547846 5.11247268348918
773 17 B3GNTL1 82962871 gene 17 47 0 0.0499000788028864 4.76563760492664
774 17 NARF 82434457 gene 17 47 0 0.101041374991429 11.2561048925915
775 18 COLEC12 184704 gene 18 1 0 0.0782666080778479 4.95914870782255
776 18 METTL4 2461449 gene 18 3 0 0.0555237418272707 8.22093715045136
777 18 EPB41L3 5773585 gene 18 4 0 0.0238473221156127 5.6183174297771
778 18 ZNF519 14075456 gene 18 9 0 0.0256540547056925 4.56835917534573
779 18 MPPE1 11906578 gene 18 9 0 0.151768458021743 20.9179448466018
780 18 CEP192 13134998 gene 18 9 0 0.0254517573453266 4.49697014711966
781 18 MEP1B 31984115 gene 18 17 0 0.0291450705183002 4.7718594022621
782 18 FHOD3 36283738 gene 18 20 0 0.13021460708993 11.1381700314944
783 18 RIT2 42919728 gene 18 24 0 0.0291351771766492 4.52479492408899
784 18 DYM 49134339 gene 18 27 0 0.0434510222182745 5.77708510953958
785 18 POLI 54271677 gene 18 30 0 0.000293684462828403 5.17271898143293
786 18 PIGN 61962762 gene 18 34 0 0.173957722332813 14.5166208607652
787 18 KDSR 63129212 gene 18 35 0 0.0791191158957908 6.76310250653066
788 18 PHLPP1 62951058 gene 18 35 0 0.0627196434052103 4.62809844206681
789 18 CCDC102B 68645136 gene 18 39 0 0.0716085598442104 5.10657804207438
790 18 FBXO15 74171351 gene 18 43 0 0.0626874326285147 4.94818155374078
791 18 ZNF516 76697602 gene 18 45 0 0.0801210609016968 8.67786623469051
792 18 GALR1 77256648 gene 18 46 0 0.0446481571175213 4.66142063954209
793 19 PLPP2 290642 gene 19 1 0 0.0499435334527221 4.46347020443501
794 19 APC2 1450404 gene 19 2 0 0.245343019506124 25.0794096776351
795 19 MED16 894722 gene 19 2 0 0.0856098571747557 15.0244138378648
796 19 SCAMP4 1764931 gene 19 2 0 0.0831025701483511 14.7495706404773
797 19 TIMM13 2248684 gene 19 3 0 0.095902335139207 11.9373295919108
798 19 ATCAY 3740660 gene 19 4 0 0.0711854056657819 4.9225004085338
799 19 SIRT6 4230124 gene 19 4 0 0.208525603613893 15.0676598702221
800 19 RPL36 5454752 gene 19 5 0 0.0400915289496246 5.38096200718278
801 19 INSR 7262558 gene 19 7 0 0.216539448349878 17.9085342965819
802 19 PRAM1 8448056 gene 19 8 0 0.0713631249118386 4.83867686550866
803 19 KANK3 8344373 gene 19 8 0 0.0694834238672462 4.59334827390013
804 19 CD320 8493197 gene 19 8 0 0.0692689496369804 4.56494933665589
805 19 ZNF317 8994825 gene 19 8 0 0.0696379686082022 4.61375833184828
806 19 ZNF266 9336357 gene 19 9 0 0.0421626642189887 4.91599903448175
807 19 CDC37 10207300 gene 19 9 0 0.0450840839610591 5.52466880618765
808 19 SMARCA4 11169507 gene 19 9 0 0.0515950753174915 6.75269461818407
809 19 AP1M2 10562664 gene 19 9 0 0.0513865370888834 6.71576994342718
810 19 YIPF2 11153942 gene 19 9 0 0.0724653424422636 9.86250392577441
811 19 ZNF846 9633423 gene 19 9 0 0.0627988870163984 8.54835195532913
812 19 ZNF433 12201136 gene 19 10 0 0.0235840180131434 11.3921669967476
813 19 ZNF20 12163706 gene 19 10 0 0.0178496833120356 8.84658653325909
814 19 MRI1 13761044 gene 19 11 0 0.0637998632962433 5.82912218089552
815 19 PKN1 14541074 gene 19 12 0 0.0859756554849026 7.53492664471858
816 19 ZNF333 14692884 gene 19 12 0 0.0993021964120108 8.71517739251129
817 19 IQCN 18287220 gene 19 14 0 0.0621222293726778 9.57303074363264
818 19 FKBP8 18298673 gene 19 14 0 0.0368232069839037 4.81181513275669
819 19 PGPEP1 18344671 gene 19 15 0 0.0426167317932685 5.89869884124021
820 19 KLHL26 18391176 gene 19 15 0 0.076962779602443 11.7060576875795
821 19 ZNF429 21594904 gene 19 17 0 0.0435979408289949 5.11586036171775
822 19 ZNF708 21283020 gene 19 17 0 0.0411345449815974 4.58770315320164
823 19 ZNF100 21725251 gene 19 17 0 0.176419797009833 18.1115761544241
824 19 ZNF738 21220540 gene 19 17 0 0.0494119037093945 6.25455829894546
825 19 ARHGAP33 35812019 gene 19 24 0 0.127312617308603 16.4661225516684
826 19 LGI4 35136564 gene 19 24 0 0.0359482073238197 4.83154350542742
827 19 SCN1B 35023980 gene 19 24 0 0.101476283858392 14.3402952522154
828 19 TMEM147 35346791 gene 19 24 0 0.0688508057327085 10.7536939496453
829 19 ZNF302 34644604 gene 19 24 0 0.0519958246159722 8.1847194542743
830 19 ZNF566 36583528 gene 19 25 0 0.0448487479778628 4.5662722053153
831 19 ZNF568 36947293 gene 19 25 0 0.0581309774067308 6.93070046693619
832 19 ZNF793 37763958 gene 19 26 0 0.0275008710400853 7.86279052147743
833 19 FBXO27 39016317 gene 19 26 0 0.0347624337167024 9.78112301073708
834 19 RYR1 38426611 gene 19 26 0 0.0207316752255462 5.30725334652222
835 19 ZNF283 43826620 gene 19 30 0 0.110992279306605 7.55522122700437
836 19 ZNF428 43824059 gene 19 30 0 0.081729497997637 4.71073376933548
837 19 ZNF221 43939145 gene 19 30 0 0.0840855875550618 4.97337444684972
838 19 SMG9 43930785 gene 19 30 0 0.079640379440304 4.47167623580381
839 19 CEACAM19 44683693 gene 19 31 0 0.0648767308662345 4.80414379491011
840 19 NKPD1 45154082 gene 19 31 0 0.0625989822777894 4.47662166073008
841 19 HIF3A 46284763 gene 19 32 0 0.140705979533486 10.4603507030199
842 19 SYMPK 45765818 gene 19 32 0 0.0908560110684842 6.36058409998109
843 19 RTN2 45627799 gene 19 32 0 0.077979660880827 4.94738940378185
844 19 C5AR1 47256616 gene 19 33 0 0.163768336058959 21.3641705332737
845 19 SELENOW 47974330 gene 19 33 0 0.0773919801336074 14.7695459560358
846 19 JOSD2 50300146 gene 19 34 0 0.0461259355352507 14.4826711267285
847 19 SHANK1 50441824 gene 19 34 0 0.153988175361771 24.403914016861
848 19 MYH14 50548932 gene 19 34 0 0.258105360664076 29.3350700544769
849 19 LRRC4B 50695965 gene 19 34 0 0.0162161412072462 4.81385334762709
850 19 HAS1 51724760 gene 19 35 0 0.0739184752511691 10.8140451102456
851 19 ZNF577 51870865 gene 19 35 0 0.130961949419593 16.1396621817207
852 19 ZNF610 52260668 gene 19 35 0 0.0382047822557148 4.79052430299232
853 19 ZNF765 53422134 gene 19 36 0 0.101975497910159 15.1751478028368
854 19 ZNF320 52854791 gene 19 36 0 0.0350024125335169 5.6228231031627
855 19 ZNF444 56175584 gene 19 38 0 0.0242082547384771 6.08959856184561
856 19 ZNF787 56293395 gene 19 38 0 0.0218713386781589 5.16586773738659
857 19 ZNF749 57428251 gene 19 39 0 0.0888428838971355 11.4204313674091
858 19 ZNF586 57734463 gene 19 39 0 0.0441517550543903 4.88303397284294
859 19 ZNF135 58061611 gene 19 39 0 0.218627360364512 17.9293001409081
860 19 ZNF772 57492212 gene 19 39 0 0.0973114695621259 12.4722071084196
861 19 ZNF549 57700676 gene 19 39 0 0.0456062678261771 5.2302465295244
862 19 ZNF544 58262705 gene 19 39 0 0.098071762791663 12.5267686973647
863 19 ZNF304 57189285 gene 19 39 0 0.0463609085854686 5.36505845303598
864 19 ZSCAN18 58108480 gene 19 39 0 0.0566795482768266 7.38797083975136
865 20 C20orf96 276245 gene 20 1 0 0.184942271868023 15.6213031324602
866 20 RBCK1 445789 gene 20 1 0 0.0607418415434906 5.19221907117213
867 20 NOP56 2451746 gene 20 2 0 0.0332352151490954 5.69538970820267
868 20 CFAP61 20006282 gene 20 14 0 0.0665144528460627 11.1104270915641
869 20 COMMD7 32881685 gene 20 19 0 0.0451005067098714 4.77571395740633
870 20 TM9SF4 32009128 gene 20 19 0 0.0444791203807869 4.64960205424812
871 20 MMP24OS 35207820 gene 20 21 0 0.0988641628479545 12.9009773640064
872 20 SAMHD1 36920429 gene 20 22 0 0.0602644630332401 4.78257213150514
873 20 LPIN3 41407353 gene 20 25 0 0.0556591861218501 4.76949955153226
874 20 PKIG 44448880 gene 20 28 0 0.0304396192131542 9.01461012339215
875 20 NEURL2 45681499 gene 20 28 0 0.0540394548542572 15.4038933226208
876 20 B4GALT5 49727898 gene 20 30 0 0.0509266865957842 9.40987049034952
877 20 ADNP 50975120 gene 20 31 0 0.0954923191504644 20.9987459180308
878 20 CABLES2 62548474 gene 20 36 0 0.0338351296007642 5.13257048100083
879 20 TAF4 62154989 gene 20 36 0 0.164594403639946 19.7585493598546
880 20 PSMA7 62319814 gene 20 36 0 0.0314207239526926 4.46304221618456
881 20 OSBPL2 62470196 gene 20 36 0 0.0942569089856588 14.5031246428377
882 20 ZGPAT 63463677 gene 20 37 0 0.0401106384982247 4.67726296713683
883 21 CHODL 17814297 gene 21 3 0 0.0465179703157124 4.46253082388441
884 21 TIAM1 31373473 gene 21 13 0 0.104422618121916 12.7027692821585
885 21 PIGP 37128389 gene 21 17 0 0.0678577104760618 4.58582600872683
886 21 TTC3 37231180 gene 21 17 0 0.0831524320923507 6.45788024248906
887 21 HLCS 36933841 gene 21 17 0 0.0989334240959212 8.06950932387412
888 21 VPS26C 37354876 gene 21 18 0 0.0438663487088761 6.4600265321095
889 21 LCA5L 39387956 gene 21 19 0 0.108956601751875 11.0765595365275
890 21 MX2 41358080 gene 21 20 0 0.0262906151258395 4.46223232702749
891 21 TFF3 42455230 gene 21 21 0 0.0402642726977174 4.48633114146291
892 21 WDR4 42787030 gene 21 21 0 0.312917095784822 23.9275109483377
893 21 ADARB1 45007351 gene 21 23 0 0.061250007739817 7.93937596915975
894 21 FTCD 46096437 gene 21 24 0 0.0487705241469237 4.55743539143963
895 21 S100B 46607171 gene 21 24 0 0.0697309937171434 7.82681628593606
896 22 HDHD5 17149596 gene 22 1 0 0.0777364227529473 8.0732335362457
897 22 ADA2 17204304 gene 22 2 0 0.070452420484971 5.87954656087619
898 22 UFD1 19359312 gene 22 3 0 0.0773819256278282 8.24105133433195
899 22 YPEL1 21645003 gene 22 4 0 0.0290921211459845 6.65004225894513
900 22 GSTT2B 23899346 gene 22 6 0 0.0766354932925176 7.06957127013922
901 22 SPECC1L 24334619 gene 22 6 0 0.0934348292611999 8.97289200159445
902 22 IGLL1 23651839 gene 22 6 0 0.64928421438454 17.6839399254197
903 22 CABIN1 24217019 gene 22 6 0 0.0594429007096303 4.62150270923833
904 22 SEZ6L 26074232 gene 22 7 0 0.0360737300661134 4.78036146307937
905 22 EMID1 29492496 gene 22 10 0 0.0332815574070889 4.87202441022679
906 22 LIMK2 31101893 gene 22 11 0 0.0747156341881085 6.62998785245239
907 22 RFPL2 32183755 gene 22 11 0 0.0668572337032729 5.57978835363758
908 22 SLC5A4 32210144 gene 22 11 0 0.067161732262475 5.61918127192768
909 22 SELENOM 31079565 gene 22 11 0 0.0669812368791741 5.56606328418596
910 22 MYH9 36498575 gene 22 14 0 0.0418176118968383 4.53101961891502
911 22 BAIAP2L2 38078845 gene 22 15 0 0.0393170067841508 5.81119716323117
912 22 NPTXR 38831829 gene 22 15 0 0.202148009220187 21.8877131610387
913 22 TRIOBP 37726455 gene 22 15 0 0.0342518223844379 4.46515621997095
914 22 CBY1 38483935 gene 22 15 0 0.0350969414500758 5.34139571286902
915 22 CYP2D6 42149230 gene 22 17 0 0.0064275156639162 8.68688091776465
916 22 PARVB 43999509 gene 22 19 0 0.174304129378329 19.3448068887414
917 22 FAM118A 45317139 gene 22 20 0 0.0346561256671777 5.61711301648557
918 22 SMC1B 45276407 gene 22 20 0 0.0417752587785652 7.81307963985596
919 22 TRMU 46091336 gene 22 21 0 0.0966219825476677 5.71942333104664
920 22 CPT1B 50717398 gene 22 24 0 0.0249237736275725 4.69102935983014
921 22 ARSA 50626487 gene 22 24 0 0.027205498486689 6.11695199596034
922 1 NDUFS5 39074766 gene 1 24 1 0.920075426288485 20.0826685581439
923 1 BMP8A 39504797 gene 1 24 0 0.0396057885295664 4.88512258068853
924 1 DYRK3 206659060 gene 1 105 0 0.0688996069102849 12.3414694723992
925 1 CD46 207761504 gene 1 105 0 0.363910351653361 18.2807205814257
926 21 ATP5PO 33897463 gene 21 15 0 0.916839360471412 18.6415424534806
